Date,DayOfWeek,IsHoliday,Gender,ETU_Admissions,ETU_Discharges,ETU_BedCapacity,ETU_OccupiedBeds,Weather,SpecialEvent,PublicTransportStatus,OutbreakAlert,Shift_ID
2024-07-30,Tuesday,No,Male,1,1,6,4,Cloudy,None,Normal,ILIAlert,Evening
2024-07-30,Tuesday,No,Female,2,1,6,3,Cloudy,None,Normal,ILIAlert,Morning
2024-07-30,Tuesday,No,Male,2,1,6,3,Cloudy,None,Normal,ILIAlert,Morning
2024-07-30,Tuesday,No,Female,0,0,6,3,Cloudy,None,Normal,ILIAlert,Night
2024-07-30,Tuesday,No,Male,1,1,6,3,Cloudy,None,Normal,ILIAlert,Night
2024-07-31,Wednesday,No,Female,2,0,6,4,Rainy,None,Normal,LeptoAlert+ILIAlert,Evening
2024-07-31,Wednesday,No,Male,2,1,6,4,Rainy,None,Normal,LeptoAlert+ILIAlert,Evening
2024-07-31,Wednesday,No,Female,2,1,6,4,Rainy,None,Normal,LeptoAlert+ILIAlert,Morning
2024-07-31,Wednesday,No,Male,2,2,6,4,Rainy,None,Normal,LeptoAlert+ILIAlert,Morning
2024-07-31,Wednesday,No,Female,2,1,6,4,Rainy,None,Normal,LeptoAlert+ILIAlert,Night
2024-07-31,Wednesday,No,Male,3,1,6,4,Rainy,None,Normal,LeptoAlert+ILIAlert,Night
2024-08-01,Thursday,No,Female,1,1,6,2,Sunny,None,Normal,None,Evening
2024-08-01,Thursday,No,Male,2,2,6,2,Sunny,None,Normal,None,Evening
2024-08-01,Thursday,No,Female,0,2,6,2,Sunny,None,Normal,None,Morning
2024-08-01,Thursday,No,Male,1,3,6,2,Sunny,None,Normal,None,Morning
2024-08-01,Thursday,No,Female,2,2,6,3,Sunny,None,Normal,None,Night
2024-08-01,Thursday,No,Male,2,3,6,3,Sunny,None,Normal,None,Night
2024-08-02,Friday,No,Female,1,2,6,2,Rainy,None,Normal,LeptoAlert+ILIAlert,Evening
2024-08-02,Friday,No,Male,1,3,6,2,Rainy,None,Normal,LeptoAlert+ILIAlert,Evening
2024-08-02,Friday,No,Female,2,2,6,3,Rainy,None,Normal,LeptoAlert+ILIAlert,Morning
2024-08-02,Friday,No,Male,2,3,6,3,Rainy,None,Normal,LeptoAlert+ILIAlert,Morning
2024-08-02,Friday,No,Female,2,1,6,3,Rainy,None,Normal,LeptoAlert+ILIAlert,Night
2024-08-02,Friday,No,Male,0,2,6,3,Rainy,None,Normal,LeptoAlert+ILIAlert,Night
2024-08-03,Saturday,No,Female,2,1,6,3,Rainy,None,Normal,LeptoAlert+ILIAlert,Evening
2024-08-03,Saturday,No,Male,3,1,6,3,Rainy,None,Normal,LeptoAlert+ILIAlert,Evening
2024-08-03,Saturday,No,Female,1,2,6,3,Rainy,None,Normal,LeptoAlert+ILIAlert,Morning
2024-08-03,Saturday,No,Male,2,3,6,3,Rainy,None,Normal,LeptoAlert+ILIAlert,Morning
2024-08-03,Saturday,No,Female,0,1,6,4,Rainy,None,Normal,LeptoAlert+ILIAlert,Night
2024-08-03,Saturday,No,Male,1,1,6,4,Rainy,None,Normal,LeptoAlert+ILIAlert,Night
2024-08-04,Sunday,No,Female,0,2,6,2,Cloudy,None,Normal,ILIAlert,Evening
2024-08-04,Sunday,No,Male,1,2,6,2,Cloudy,None,Normal,ILIAlert,Evening
2024-08-04,Sunday,No,Female,0,1,6,4,Cloudy,None,Normal,ILIAlert,Morning
2024-08-04,Sunday,No,Male,1,1,6,4,Cloudy,None,Normal,ILIAlert,Morning
2024-08-04,Sunday,No,Female,2,2,6,3,Cloudy,None,Normal,ILIAlert,Night
2024-08-04,Sunday,No,Male,2,3,6,3,Cloudy,None,Normal,ILIAlert,Night
2024-08-05,Monday,No,Female,1,2,6,3,Rainy,None,Normal,LeptoAlert+ILIAlert,Evening
2024-08-05,Monday,No,Male,2,3,6,3,Rainy,None,Normal,LeptoAlert+ILIAlert,Evening
2024-08-05,Monday,No,Female,1,0,6,2,Rainy,None,Normal,LeptoAlert+ILIAlert,Morning
2024-08-05,Monday,No,Male,1,1,6,2,Rainy,None,Normal,LeptoAlert+ILIAlert,Morning
2024-08-05,Monday,No,Female,2,0,6,2,Rainy,None,Normal,LeptoAlert+ILIAlert,Night
2024-08-05,Monday,No,Male,3,1,6,2,Rainy,None,Normal,LeptoAlert+ILIAlert,Night
2024-08-06,Tuesday,No,Female,4,1,6,1,Cloudy,None,Normal,ILIAlert,Evening
2024-08-06,Tuesday,No,Male,1,1,6,1,Cloudy,None,Normal,ILIAlert,Evening
2024-08-06,Tuesday,No,Female,2,1,6,0,Cloudy,None,Normal,ILIAlert,Morning
2024-08-06,Tuesday,No,Male,3,2,6,0,Cloudy,None,Normal,ILIAlert,Morning
2024-08-06,Tuesday,No,Female,0,1,6,1,Cloudy,None,Normal,ILIAlert,Night
2024-08-06,Tuesday,No,Male,1,2,6,1,Cloudy,None,Normal,ILIAlert,Night
2024-08-07,Wednesday,No,Female,0,1,6,3,Cloudy,None,Normal,ILIAlert,Evening
2024-08-07,Wednesday,No,Male,1,2,6,3,Cloudy,None,Normal,ILIAlert,Evening
2024-08-07,Wednesday,No,Female,1,2,6,2,Cloudy,None,Normal,ILIAlert,Morning
2024-08-07,Wednesday,No,Male,1,2,6,2,Cloudy,None,Normal,ILIAlert,Morning
2024-08-07,Wednesday,No,Female,1,0,6,4,Cloudy,None,Normal,ILIAlert,Night
2024-08-07,Wednesday,No,Male,2,1,6,4,Cloudy,None,Normal,ILIAlert,Night
2024-08-08,Thursday,No,Female,0,0,6,1,Sunny,None,Delayed,None,Evening
2024-08-08,Thursday,No,Male,1,1,6,1,Sunny,None,Delayed,None,Evening
2024-08-08,Thursday,No,Female,0,3,6,2,Sunny,None,Delayed,None,Morning
2024-08-08,Thursday,No,Male,1,1,6,2,Sunny,None,Delayed,None,Morning
2024-08-08,Thursday,No,Female,1,1,6,1,Sunny,None,Delayed,None,Night
2024-08-08,Thursday,No,Male,2,2,6,1,Sunny,None,Delayed,None,Night
2024-08-09,Friday,No,Female,2,1,6,3,Cloudy,None,Normal,ILIAlert,Evening
2024-08-09,Friday,No,Male,2,1,6,3,Cloudy,None,Normal,ILIAlert,Evening
2024-08-09,Friday,No,Female,2,2,6,4,Cloudy,None,Normal,ILIAlert,Morning
2024-08-09,Friday,No,Male,2,2,6,4,Cloudy,None,Normal,ILIAlert,Morning
2024-08-09,Friday,No,Female,2,0,6,4,Cloudy,None,Normal,ILIAlert,Night
2024-08-09,Friday,No,Male,2,1,6,4,Cloudy,None,Normal,ILIAlert,Night
2024-08-10,Saturday,No,Female,2,1,6,3,Sunny,None,Normal,None,Evening
2024-08-10,Saturday,No,Male,3,2,6,3,Sunny,None,Normal,None,Evening
2024-08-10,Saturday,No,Female,1,1,6,3,Sunny,None,Normal,None,Morning
2024-08-10,Saturday,No,Male,1,2,6,3,Sunny,None,Normal,None,Morning
2024-08-10,Saturday,No,Female,1,2,6,3,Sunny,None,Normal,None,Night
2024-08-10,Saturday,No,Male,2,3,6,3,Sunny,None,Normal,None,Night
2024-08-11,Sunday,No,Female,1,2,6,3,Sunny,None,Normal,None,Evening
2024-08-11,Sunday,No,Male,1,2,6,3,Sunny,None,Normal,None,Evening
2024-08-11,Sunday,No,Female,2,2,6,3,Sunny,None,Normal,None,Morning
2024-08-11,Sunday,No,Male,3,1,6,3,Sunny,None,Normal,None,Morning
2024-08-11,Sunday,No,Female,1,1,6,3,Sunny,None,Normal,None,Night
2024-08-11,Sunday,No,Male,1,1,6,3,Sunny,None,Normal,None,Night
2024-08-12,Monday,No,Female,2,0,6,2,Rainy,None,Normal,LeptoAlert+ILIAlert+MeaslesAlert,Evening
2024-08-12,Monday,No,Male,1,1,6,2,Rainy,None,Normal,LeptoAlert+ILIAlert+MeaslesAlert,Evening
2024-08-12,Monday,No,Female,2,2,6,2,Rainy,None,Normal,LeptoAlert+ILIAlert+MeaslesAlert,Morning
2024-08-12,Monday,No,Male,2,1,6,2,Rainy,None,Normal,LeptoAlert+ILIAlert+MeaslesAlert,Morning
2024-08-12,Monday,No,Female,1,2,6,2,Rainy,None,Normal,LeptoAlert+ILIAlert+MeaslesAlert,Night
2024-08-12,Monday,No,Male,2,2,6,2,Rainy,None,Normal,LeptoAlert+ILIAlert+MeaslesAlert,Night
2024-08-13,Tuesday,No,Female,3,2,6,3,Cloudy,None,Normal,ILIAlert,Evening
2024-08-13,Tuesday,No,Male,2,3,6,3,Cloudy,None,Normal,ILIAlert,Evening
2024-08-13,Tuesday,No,Female,0,1,6,4,Cloudy,None,Normal,ILIAlert,Morning
2024-08-13,Tuesday,No,Male,1,1,6,4,Cloudy,None,Normal,ILIAlert,Morning
2024-08-13,Tuesday,No,Female,1,1,6,5,Cloudy,None,Normal,ILIAlert,Night
2024-08-13,Tuesday,No,Male,2,1,6,5,Cloudy,None,Normal,ILIAlert,Night
2024-08-14,Wednesday,No,Female,0,0,6,2,Sunny,None,Normal,None,Evening
2024-08-14,Wednesday,No,Male,1,1,6,2,Sunny,None,Normal,None,Evening
2024-08-14,Wednesday,No,Female,2,3,6,3,Sunny,None,Normal,None,Morning
2024-08-14,Wednesday,No,Male,1,2,6,3,Sunny,None,Normal,None,Morning
2024-08-14,Wednesday,No,Female,1,2,6,2,Sunny,None,Normal,None,Night
2024-08-14,Wednesday,No,Male,3,2,6,2,Sunny,None,Normal,None,Night
2024-08-15,Thursday,No,Female,3,0,6,1,Sunny,None,Normal,None,Evening
2024-08-15,Thursday,No,Male,3,1,6,1,Sunny,None,Normal,None,Evening
2024-08-15,Thursday,No,Female,1,1,6,1,Sunny,None,Normal,None,Morning
2024-08-15,Thursday,No,Male,1,1,6,1,Sunny,None,Normal,None,Morning
2024-08-15,Thursday,No,Female,1,1,6,0,Sunny,None,Normal,None,Night
2024-08-15,Thursday,No,Male,1,2,6,0,Sunny,None,Normal,None,Night
2024-08-16,Friday,No,Female,2,1,6,2,Sunny,None,Strike,None,Evening
2024-08-16,Friday,No,Male,2,2,6,2,Sunny,None,Strike,None,Evening
2024-08-16,Friday,No,Female,2,1,6,0,Sunny,None,Strike,None,Morning
2024-08-16,Friday,No,Male,3,2,6,0,Sunny,None,Strike,None,Morning
2024-08-16,Friday,No,Female,1,2,6,0,Sunny,None,Strike,None,Night
2024-08-16,Friday,No,Male,2,3,6,0,Sunny,None,Strike,None,Night
2024-08-17,Saturday,No,Female,2,2,6,3,Rainy,None,Delayed,LeptoAlert+ILIAlert,Evening
2024-08-17,Saturday,No,Male,1,2,6,3,Rainy,None,Delayed,LeptoAlert+ILIAlert,Evening
2024-08-17,Saturday,No,Female,2,3,6,3,Rainy,None,Delayed,LeptoAlert+ILIAlert,Morning
2024-08-17,Saturday,No,Male,2,2,6,3,Rainy,None,Delayed,LeptoAlert+ILIAlert,Morning
2024-08-17,Saturday,No,Female,2,1,6,4,Rainy,None,Delayed,LeptoAlert+ILIAlert,Night
2024-08-17,Saturday,No,Male,3,1,6,4,Rainy,None,Delayed,LeptoAlert+ILIAlert,Night
2024-08-18,Sunday,No,Female,4,2,6,1,Cloudy,None,Normal,ILIAlert,Evening
2024-08-18,Sunday,No,Male,1,2,6,1,Cloudy,None,Normal,ILIAlert,Evening
2024-08-18,Sunday,No,Female,3,1,6,2,Cloudy,None,Normal,ILIAlert,Morning
2024-08-18,Sunday,No,Male,1,1,6,2,Cloudy,None,Normal,ILIAlert,Morning
2024-08-18,Sunday,No,Female,2,2,6,2,Cloudy,None,Normal,ILIAlert,Night
2024-08-18,Sunday,No,Male,3,2,6,2,Cloudy,None,Normal,ILIAlert,Night
2024-08-19,Monday,Yes,Female,1,2,6,3,Cloudy,Nikini Full Moon Poya Day,Normal,ILIAlert,Evening
2024-08-19,Monday,Yes,Male,3,3,6,3,Cloudy,Nikini Full Moon Poya Day,Normal,ILIAlert,Evening
2024-08-19,Monday,Yes,Female,2,0,6,4,Cloudy,Nikini Full Moon Poya Day,Normal,ILIAlert,Morning
2024-08-19,Monday,Yes,Male,2,1,6,4,Cloudy,Nikini Full Moon Poya Day,Normal,ILIAlert,Morning
2024-08-19,Monday,Yes,Female,1,2,6,3,Cloudy,Nikini Full Moon Poya Day,Normal,ILIAlert,Night
2024-08-19,Monday,Yes,Male,1,2,6,3,Cloudy,Nikini Full Moon Poya Day,Normal,ILIAlert,Night
2024-08-20,Tuesday,No,Female,3,1,6,2,Sunny,None,Normal,None,Evening
2024-08-20,Tuesday,No,Male,1,2,6,2,Sunny,None,Normal,None,Evening
2024-08-20,Tuesday,No,Female,2,0,6,1,Sunny,None,Normal,None,Morning
2024-08-20,Tuesday,No,Male,3,2,6,1,Sunny,None,Normal,None,Morning
2024-08-20,Tuesday,No,Female,1,1,6,3,Sunny,None,Normal,None,Night
2024-08-20,Tuesday,No,Male,2,1,6,3,Sunny,None,Normal,None,Night
2024-08-21,Wednesday,No,Female,4,1,6,3,Cloudy,None,Normal,ILIAlert,Evening
2024-08-21,Wednesday,No,Male,1,2,6,3,Cloudy,None,Normal,ILIAlert,Evening
2024-08-21,Wednesday,No,Female,1,1,6,2,Cloudy,None,Normal,ILIAlert,Morning
2024-08-21,Wednesday,No,Male,1,1,6,2,Cloudy,None,Normal,ILIAlert,Morning
2024-08-21,Wednesday,No,Female,1,0,6,2,Cloudy,None,Normal,ILIAlert,Night
2024-08-21,Wednesday,No,Male,2,1,6,2,Cloudy,None,Normal,ILIAlert,Night
2024-08-22,Thursday,No,Female,2,2,6,2,Cloudy,None,Normal,ILIAlert,Evening
2024-08-22,Thursday,No,Male,2,2,6,2,Cloudy,None,Normal,ILIAlert,Evening
2024-08-22,Thursday,No,Female,2,1,6,2,Cloudy,None,Normal,ILIAlert,Morning
2024-08-22,Thursday,No,Male,2,1,6,2,Cloudy,None,Normal,ILIAlert,Morning
2024-08-22,Thursday,No,Female,0,0,6,2,Cloudy,None,Normal,ILIAlert,Night
2024-08-22,Thursday,No,Male,1,1,6,2,Cloudy,None,Normal,ILIAlert,Night
2024-08-23,Friday,No,Female,1,2,6,3,Sunny,None,Normal,None,Evening
2024-08-23,Friday,No,Male,1,2,6,3,Sunny,None,Normal,None,Evening
2024-08-23,Friday,No,Female,2,2,6,4,Sunny,None,Normal,None,Morning
2024-08-23,Friday,No,Male,2,1,6,4,Sunny,None,Normal,None,Morning
2024-08-23,Friday,No,Female,2,0,6,5,Sunny,None,Normal,None,Night
2024-08-23,Friday,No,Male,2,1,6,5,Sunny,None,Normal,None,Night
2024-08-24,Saturday,No,Female,1,1,6,4,Sunny,None,Normal,None,Evening
2024-08-24,Saturday,No,Male,1,2,6,4,Sunny,None,Normal,None,Evening
2024-08-24,Saturday,No,Female,0,2,6,4,Sunny,None,Normal,None,Morning
2024-08-24,Saturday,No,Male,1,2,6,4,Sunny,None,Normal,None,Morning
2024-08-24,Saturday,No,Female,2,2,6,2,Sunny,None,Normal,None,Night
2024-08-24,Saturday,No,Male,2,3,6,2,Sunny,None,Normal,None,Night
2024-08-25,Sunday,No,Female,0,1,6,5,Sunny,None,Normal,None,Evening
2024-08-25,Sunday,No,Male,2,1,6,5,Sunny,None,Normal,None,Evening
2024-08-25,Sunday,No,Female,2,3,6,4,Sunny,None,Normal,None,Morning
2024-08-25,Sunday,No,Male,2,1,6,4,Sunny,None,Normal,None,Morning
2024-08-25,Sunday,No,Female,2,0,6,4,Sunny,None,Normal,None,Night
2024-08-25,Sunday,No,Male,3,1,6,4,Sunny,None,Normal,None,Night
2024-08-26,Monday,No,Female,0,2,6,0,Sunny,None,Normal,None,Evening
2024-08-26,Monday,No,Male,1,3,6,0,Sunny,None,Normal,None,Evening
2024-08-26,Monday,No,Female,1,3,6,0,Sunny,None,Normal,None,Morning
2024-08-26,Monday,No,Male,2,3,6,0,Sunny,None,Normal,None,Morning
2024-08-26,Monday,No,Female,1,2,6,0,Sunny,None,Normal,None,Night
2024-08-26,Monday,No,Male,2,2,6,0,Sunny,None,Normal,None,Night
2024-08-27,Tuesday,No,Female,2,2,6,2,Sunny,None,Normal,None,Evening
2024-08-27,Tuesday,No,Male,2,3,6,2,Sunny,None,Normal,None,Evening
2024-08-27,Tuesday,No,Female,2,2,6,4,Sunny,None,Normal,None,Morning
2024-08-27,Tuesday,No,Male,2,1,6,4,Sunny,None,Normal,None,Morning
2024-08-27,Tuesday,No,Female,2,1,6,2,Sunny,None,Normal,None,Night
2024-08-27,Tuesday,No,Male,0,2,6,2,Sunny,None,Normal,None,Night
2024-08-28,Wednesday,No,Female,0,1,6,2,Sunny,None,Normal,MeaslesAlert,Evening
2024-08-28,Wednesday,No,Male,2,2,6,2,Sunny,None,Normal,MeaslesAlert,Evening
2024-08-28,Wednesday,No,Female,3,1,6,2,Sunny,None,Normal,MeaslesAlert,Morning
2024-08-28,Wednesday,No,Male,2,3,6,2,Sunny,None,Normal,MeaslesAlert,Morning
2024-08-28,Wednesday,No,Female,2,1,6,4,Sunny,None,Normal,MeaslesAlert,Night
2024-08-28,Wednesday,No,Male,3,1,6,4,Sunny,None,Normal,MeaslesAlert,Night
2024-08-29,Thursday,No,Female,2,1,6,2,Rainy,None,Normal,LeptoAlert+ILIAlert,Evening
2024-08-29,Thursday,No,Male,4,1,6,2,Rainy,None,Normal,LeptoAlert+ILIAlert,Evening
2024-08-29,Thursday,No,Female,2,3,6,2,Rainy,None,Normal,LeptoAlert+ILIAlert,Morning
2024-08-29,Thursday,No,Male,2,1,6,2,Rainy,None,Normal,LeptoAlert+ILIAlert,Morning
2024-08-29,Thursday,No,Female,2,2,6,3,Rainy,None,Normal,LeptoAlert+ILIAlert,Night
2024-08-29,Thursday,No,Male,3,2,6,3,Rainy,None,Normal,LeptoAlert+ILIAlert,Night
2024-08-30,Friday,No,Female,2,2,6,2,Sunny,None,Normal,None,Evening
2024-08-30,Friday,No,Male,2,2,6,2,Sunny,None,Normal,None,Evening
2024-08-30,Friday,No,Female,2,2,6,2,Sunny,None,Normal,None,Morning
2024-08-30,Friday,No,Male,3,1,6,2,Sunny,None,Normal,None,Morning
2024-08-30,Friday,No,Female,1,2,6,3,Sunny,None,Normal,None,Night
2024-08-30,Friday,No,Male,1,3,6,3,Sunny,None,Normal,None,Night
2024-08-31,Saturday,No,Female,2,0,6,3,Sunny,None,Normal,None,Evening
2024-08-31,Saturday,No,Male,1,1,6,3,Sunny,None,Normal,None,Evening
2024-08-31,Saturday,No,Female,2,2,6,3,Sunny,None,Normal,None,Morning
2024-08-31,Saturday,No,Male,0,2,6,3,Sunny,None,Normal,None,Morning
2024-08-31,Saturday,No,Female,0,2,6,4,Sunny,None,Normal,None,Night
2024-08-31,Saturday,No,Male,1,2,6,4,Sunny,None,Normal,None,Night
2024-09-01,Sunday,No,Female,2,1,6,3,Rainy,None,Normal,LeptoAlert,Evening
2024-09-01,Sunday,No,Male,2,1,6,3,Rainy,None,Normal,LeptoAlert,Evening
2024-09-01,Sunday,No,Female,0,2,6,4,Rainy,None,Normal,LeptoAlert,Morning
2024-09-01,Sunday,No,Male,1,3,6,4,Rainy,None,Normal,LeptoAlert,Morning
2024-09-01,Sunday,No,Female,0,2,6,2,Rainy,None,Normal,LeptoAlert,Night
2024-09-01,Sunday,No,Male,1,2,6,2,Rainy,None,Normal,LeptoAlert,Night
2024-09-02,Monday,No,Female,1,2,6,1,Sunny,None,Normal,None,Evening
2024-09-02,Monday,No,Male,2,1,6,1,Sunny,None,Normal,None,Evening
2024-09-02,Monday,No,Female,1,1,6,1,Sunny,None,Normal,None,Morning
2024-09-02,Monday,No,Male,0,2,6,1,Sunny,None,Normal,None,Morning
2024-09-02,Monday,No,Female,0,1,6,2,Sunny,None,Normal,None,Night
2024-09-02,Monday,No,Male,3,2,6,2,Sunny,None,Normal,None,Night
2024-09-03,Tuesday,No,Female,1,3,6,3,Sunny,None,Normal,None,Evening
2024-09-03,Tuesday,No,Male,2,2,6,3,Sunny,None,Normal,None,Evening
2024-09-03,Tuesday,No,Female,0,2,6,2,Sunny,None,Normal,None,Morning
2024-09-03,Tuesday,No,Male,2,3,6,2,Sunny,None,Normal,None,Morning
2024-09-03,Tuesday,No,Female,1,2,6,3,Sunny,None,Normal,None,Night
2024-09-03,Tuesday,No,Male,2,3,6,3,Sunny,None,Normal,None,Night
2024-09-04,Wednesday,No,Female,2,2,6,2,Sunny,None,Normal,None,Evening
2024-09-04,Wednesday,No,Male,3,2,6,2,Sunny,None,Normal,None,Evening
2024-09-04,Wednesday,No,Female,0,0,6,1,Sunny,None,Normal,None,Morning
2024-09-04,Wednesday,No,Male,1,1,6,1,Sunny,None,Normal,None,Morning
2024-09-04,Wednesday,No,Female,1,1,6,1,Sunny,None,Normal,None,Night
2024-09-04,Wednesday,No,Male,2,2,6,1,Sunny,None,Normal,None,Night
2024-09-05,Thursday,No,Female,2,1,6,2,Rainy,None,Delayed,LeptoAlert,Evening
2024-09-05,Thursday,No,Male,3,2,6,2,Rainy,None,Delayed,LeptoAlert,Evening
2024-09-05,Thursday,No,Female,2,1,6,3,Rainy,None,Delayed,LeptoAlert,Morning
2024-09-05,Thursday,No,Male,3,1,6,3,Rainy,None,Delayed,LeptoAlert,Morning
2024-09-05,Thursday,No,Female,2,0,6,3,Rainy,None,Delayed,LeptoAlert,Night
2024-09-05,Thursday,No,Male,4,1,6,3,Rainy,None,Delayed,LeptoAlert,Night
2024-09-06,Friday,No,Female,0,2,6,1,Sunny,None,Normal,None,Evening
2024-09-06,Friday,No,Male,1,2,6,1,Sunny,None,Normal,None,Evening
2024-09-06,Friday,No,Female,1,0,6,1,Sunny,None,Normal,None,Morning
2024-09-06,Friday,No,Male,2,1,6,1,Sunny,None,Normal,None,Morning
2024-09-06,Friday,No,Female,0,2,6,2,Sunny,None,Normal,None,Night
2024-09-06,Friday,No,Male,1,2,6,2,Sunny,None,Normal,None,Night
2024-09-07,Saturday,No,Female,3,2,6,1,Sunny,None,Normal,None,Evening
2024-09-07,Saturday,No,Male,2,3,6,1,Sunny,None,Normal,None,Evening
2024-09-07,Saturday,No,Female,1,2,6,3,Sunny,None,Normal,None,Morning
2024-09-07,Saturday,No,Male,2,2,6,3,Sunny,None,Normal,None,Morning
2024-09-07,Saturday,No,Female,0,2,6,2,Sunny,None,Normal,None,Night
2024-09-07,Saturday,No,Male,1,2,6,2,Sunny,None,Normal,None,Night
2024-09-08,Sunday,No,Female,1,1,6,3,Sunny,None,Delayed,None,Evening
2024-09-08,Sunday,No,Male,2,2,6,3,Sunny,None,Delayed,None,Evening
2024-09-08,Sunday,No,Female,0,1,6,3,Sunny,None,Delayed,None,Morning
2024-09-08,Sunday,No,Male,3,1,6,3,Sunny,None,Delayed,None,Morning
2024-09-08,Sunday,No,Female,2,2,6,2,Sunny,None,Delayed,None,Night
2024-09-08,Sunday,No,Male,2,3,6,2,Sunny,None,Delayed,None,Night
2024-09-09,Monday,No,Female,2,3,6,3,Sunny,None,Normal,None,Evening
2024-09-09,Monday,No,Male,2,1,6,3,Sunny,None,Normal,None,Evening
2024-09-09,Monday,No,Female,2,1,6,3,Sunny,None,Normal,None,Morning
2024-09-09,Monday,No,Male,2,2,6,3,Sunny,None,Normal,None,Morning
2024-09-09,Monday,No,Female,2,2,6,5,Sunny,None,Normal,None,Night
2024-09-09,Monday,No,Male,0,2,6,5,Sunny,None,Normal,None,Night
2024-09-10,Tuesday,No,Female,1,1,6,3,Sunny,None,Normal,None,Evening
2024-09-10,Tuesday,No,Male,0,2,6,3,Sunny,None,Normal,None,Evening
2024-09-10,Tuesday,No,Female,2,2,6,2,Sunny,None,Normal,None,Morning
2024-09-10,Tuesday,No,Male,1,2,6,2,Sunny,None,Normal,None,Morning
2024-09-10,Tuesday,No,Female,3,1,6,2,Sunny,None,Normal,None,Night
2024-09-10,Tuesday,No,Male,3,1,6,2,Sunny,None,Normal,None,Night
2024-09-11,Wednesday,No,Female,2,1,6,1,Cloudy,None,Normal,None,Evening
2024-09-11,Wednesday,No,Male,3,2,6,1,Cloudy,None,Normal,None,Evening
2024-09-11,Wednesday,No,Female,1,1,6,2,Cloudy,None,Normal,None,Morning
2024-09-11,Wednesday,No,Male,1,2,6,2,Cloudy,None,Normal,None,Morning
2024-09-11,Wednesday,No,Female,1,1,6,3,Cloudy,None,Normal,None,Night
2024-09-11,Wednesday,No,Male,1,2,6,3,Cloudy,None,Normal,None,Night
2024-09-12,Thursday,No,Female,1,3,6,5,Sunny,None,Normal,None,Evening
2024-09-12,Thursday,No,Male,2,2,6,5,Sunny,None,Normal,None,Evening
2024-09-12,Thursday,No,Female,2,2,6,5,Sunny,None,Normal,None,Morning
2024-09-12,Thursday,No,Male,3,3,6,5,Sunny,None,Normal,None,Morning
2024-09-12,Thursday,No,Female,0,1,6,4,Sunny,None,Normal,None,Night
2024-09-12,Thursday,No,Male,1,2,6,4,Sunny,None,Normal,None,Night
2024-09-13,Friday,No,Female,2,1,6,2,Cloudy,None,Normal,None,Evening
2024-09-13,Friday,No,Male,3,1,6,2,Cloudy,None,Normal,None,Evening
2024-09-13,Friday,No,Female,3,1,6,1,Cloudy,None,Normal,None,Morning
2024-09-13,Friday,No,Male,2,1,6,1,Cloudy,None,Normal,None,Morning
2024-09-13,Friday,No,Female,1,1,6,1,Cloudy,None,Normal,None,Night
2024-09-13,Friday,No,Male,2,2,6,1,Cloudy,None,Normal,None,Night
2024-09-14,Saturday,No,Female,0,0,6,3,Sunny,None,Normal,None,Evening
2024-09-14,Saturday,No,Male,1,1,6,3,Sunny,None,Normal,None,Evening
2024-09-14,Saturday,No,Female,0,1,6,3,Sunny,None,Normal,None,Morning
2024-09-14,Saturday,No,Male,2,2,6,3,Sunny,None,Normal,None,Morning
2024-09-14,Saturday,No,Female,2,2,6,3,Sunny,None,Normal,None,Night
2024-09-14,Saturday,No,Male,3,2,6,3,Sunny,None,Normal,None,Night
2024-09-15,Sunday,No,Female,2,0,6,4,Sunny,None,Normal,None,Evening
2024-09-15,Sunday,No,Male,3,2,6,4,Sunny,None,Normal,None,Evening
2024-09-15,Sunday,No,Female,3,0,6,5,Sunny,None,Normal,None,Morning
2024-09-15,Sunday,No,Male,1,1,6,5,Sunny,None,Normal,None,Morning
2024-09-15,Sunday,No,Female,1,0,6,5,Sunny,None,Normal,None,Night
2024-09-15,Sunday,No,Male,2,1,6,5,Sunny,None,Normal,None,Night
2024-09-16,Monday,Yes,Female,2,1,6,3,Sunny,Milad-Un-Nabi (Holy Prophet’s Birthday),Normal,None,Evening
2024-09-16,Monday,Yes,Male,2,3,6,3,Sunny,Milad-Un-Nabi (Holy Prophet’s Birthday),Normal,None,Evening
2024-09-16,Monday,Yes,Female,2,2,6,4,Sunny,Milad-Un-Nabi (Holy Prophet’s Birthday),Normal,None,Morning
2024-09-16,Monday,Yes,Male,2,2,6,4,Sunny,Milad-Un-Nabi (Holy Prophet’s Birthday),Normal,None,Morning
2024-09-16,Monday,Yes,Female,0,2,6,4,Sunny,Milad-Un-Nabi (Holy Prophet’s Birthday),Normal,None,Night
2024-09-16,Monday,Yes,Male,1,2,6,4,Sunny,Milad-Un-Nabi (Holy Prophet’s Birthday),Normal,None,Night
2024-09-17,Tuesday,Yes,Female,2,1,6,4,Cloudy,Binara Full Moon Poya Day,Normal,None,Evening
2024-09-17,Tuesday,Yes,Male,0,2,6,4,Cloudy,Binara Full Moon Poya Day,Normal,None,Evening
2024-09-17,Tuesday,Yes,Female,2,0,6,3,Cloudy,Binara Full Moon Poya Day,Normal,None,Morning
2024-09-17,Tuesday,Yes,Male,2,1,6,3,Cloudy,Binara Full Moon Poya Day,Normal,None,Morning
2024-09-17,Tuesday,Yes,Female,1,1,6,4,Cloudy,Binara Full Moon Poya Day,Normal,None,Night
